Timestamp,1QI1202B SENSOR TSP,1QI1202B.LAB_PH_OSA SENSOR TSP
43:50.0,7.879,7.783
44:20.0,7.891,7.783
47:50.0,7.891,7.783
48:20.0,7.879,7.783
49:20.0,7.879,7.783
49:50.0,7.891,7.783
51:20.0,7.891,7.783
51:50.0,7.877,7.783
52:20.0,7.889,7.783
57:20.0,7.889,7.783
57:50.0,7.9,7.783
58:20.0,7.9,7.783
58:50.0,7.884,7.783
59:20.1,7.884,7.783
59:50.0,7.896,7.783
01:20.0,7.896,7.783
01:50.0,7.879,7.783
02:50.0,7.879,7.783
03:20.0,7.894,7.783
04:50.0,7.894,7.783
05:20.0,7.879,7.783
05:50.0,7.894,7.783
07:20.0,7.894,7.783
07:50.0,7.882,7.783
10:20.0,7.882,7.783
10:50.0,7.868,7.783
11:20.0,7.865,7.783
11:50.0,7.865,7.783
12:20.0,7.882,7.783
12:50.0,7.863,7.783
13:20.0,7.877,7.783
13:50.0,7.858,7.783
14:20.0,7.887,7.783
14:50.0,7.854,7.783
15:20.0,7.84,7.783
15:50.0,7.846,7.783
16:50.0,7.846,7.783
17:20.0,7.863,7.783
17:50.0,7.863,7.783
18:20.0,7.875,7.783
18:50.0,7.886,7.783
19:20.0,7.886,7.783
19:50.0,7.898,7.783
20:50.0,7.898,7.783
21:20.0,7.91,7.783
21:50.0,7.898,7.783
22:20.0,7.884,7.783
22:50.0,7.898,7.783
23:20.0,7.898,7.783
23:50.0,7.886,7.783
24:20.0,7.874,7.783
26:50.0,7.874,7.783
27:20.0,7.886,7.783
28:20.0,7.886,7.783
28:50.0,7.865,7.783
29:50.0,7.865,7.783
30:20.0,7.853,7.783
30:50.0,7.865,7.783
31:20.0,7.877,7.783
31:50.1,7.877,7.783
32:20.0,7.865,7.783
32:50.0,7.865,7.782
33:20.0,7.893,7.782
34:20.0,7.893,7.782
34:50.0,7.882,7.782
38:20.0,7.882,7.782
38:50.0,7.896,7.782
39:20.0,7.884,7.782
40:20.0,7.884,7.782
40:50.0,7.896,7.782
41:20.0,7.872,7.782
43:20.0,7.872,7.782
43:50.0,7.886,7.782
44:20.0,7.86,7.782
44:50.0,7.86,7.782
45:20.0,7.872,7.782
45:50.0,7.884,7.782
46:20.0,7.884,7.782
46:50.0,7.895,7.782
54:20.0,7.895,7.782
54:50.0,7.872,7.782
55:20.0,7.858,7.782
55:50.0,7.871,7.782
56:20.0,7.86,7.782
56:50.0,7.86,7.782
57:20.0,7.858,7.782
57:50.0,7.858,7.782
58:20.0,7.883,7.782
58:50.0,7.87,7.782
01:20.0,7.87,7.782
01:50.0,7.88,7.782
02:20.0,7.88,7.782
02:50.0,7.893,7.782
03:20.0,7.893,7.782
03:50.0,7.905,7.782
05:20.0,7.905,7.782
05:50.0,7.882,7.782
06:50.0,7.882,7.782
07:20.0,7.896,7.782
07:50.0,7.882,7.782
08:20.0,7.893,7.782
09:20.0,7.893,7.782
09:50.0,7.905,7.782
10:50.0,7.905,7.782
11:20.0,7.893,7.782
13:50.0,7.893,7.782
14:20.0,7.882,7.782
16:20.0,7.882,7.782
16:50.0,7.867,7.782
17:20.0,7.88,7.782
17:50.0,7.88,7.782
18:20.0,7.881,7.782
18:50.0,7.893,7.782
19:20.0,7.877,7.782
20:20.0,7.877,7.782
20:50.0,7.889,7.782
21:20.0,7.877,7.782
24:20.0,7.877,7.781
24:50.0,7.865,7.781
25:20.0,7.848,7.781
25:50.0,7.867,7.781
26:20.0,7.867,7.781
26:50.0,7.891,7.781
28:50.0,7.891,7.781
29:20.0,7.903,7.781
29:50.0,7.903,7.781
30:20.0,7.888,7.781
30:50.0,7.903,7.781
31:50.0,7.903,7.781
32:20.0,7.891,7.781
32:50.0,7.907,7.781
33:20.0,7.884,7.781
34:50.0,7.884,7.781
35:20.0,7.898,7.781
35:50.0,7.876,7.781
36:20.0,7.889,7.781
36:50.0,7.877,7.781
37:20.0,7.866,7.781
37:50.0,7.866,7.781
38:20.0,7.896,7.781
38:50.0,7.877,7.781
39:50.0,7.877,7.781
40:20.0,7.852,7.781
40:50.0,7.87,7.781
41:20.0,7.882,7.781
41:50.0,7.893,7.781
42:50.0,7.893,7.781
43:20.0,7.874,7.781
43:50.0,7.889,7.781
44:20.0,7.902,7.781
47:50.0,7.902,7.781
48:20.0,7.891,7.781
48:50.0,7.903,7.781
57:50.0,7.903,7.781
58:20.0,7.874,7.781
58:50.0,7.886,7.781
59:20.0,7.9,7.781
59:50.0,7.888,7.781
00:20.0,7.905,7.781
06:20.0,7.905,7.781
06:50.0,7.917,7.781
07:20.0,7.917,7.781
07:50.0,7.905,7.781
08:20.0,7.886,7.781
08:50.0,7.886,7.781
09:20.0,7.898,7.781
10:50.0,7.898,7.781
11:20.0,7.886,7.781
13:20.0,7.886,7.781
13:50.0,7.874,7.78
15:20.0,7.874,7.78
15:50.0,7.889,7.78
19:50.0,7.889,7.78
20:20.0,7.9,7.78
24:20.0,7.9,7.78
24:50.0,7.889,7.78
25:20.0,7.879,7.78
27:50.0,7.879,7.78
28:20.0,7.891,7.78
28:50.0,7.874,7.78
30:50.0,7.874,7.78
31:20.0,7.891,7.78
35:50.0,7.891,7.78
36:20.0,7.902,7.78
37:50.0,7.902,7.78
38:20.0,7.891,7.78
38:50.0,7.879,7.78
39:20.0,7.879,7.78
39:50.0,7.891,7.78
40:20.0,7.899,7.78
40:50.0,7.879,7.78
41:50.0,7.879,7.78
42:20.0,7.893,7.78
42:50.0,7.881,7.78
43:20.0,7.881,7.78
43:50.0,7.884,7.78
44:20.0,7.884,7.78
44:50.0,7.872,7.78
45:20.0,7.886,7.78
45:50.0,7.886,7.78
46:20.0,7.898,7.78
47:20.0,7.898,7.78
47:50.0,7.886,7.78
48:20.0,7.886,7.78
48:50.0,7.875,7.78
52:20.0,7.875,7.78
52:50.0,7.895,7.78
53:20.0,7.895,7.78
53:50.0,7.884,7.78
54:20.0,7.884,7.78
54:50.0,7.899,7.78
55:20.0,7.889,7.78
55:50.0,7.889,7.78
56:20.0,7.899,7.78
56:50.0,7.91,7.78
57:20.0,7.898,7.78
00:20.0,7.898,7.78
00:50.0,7.886,7.78
01:20.0,7.874,7.78
02:20.0,7.874,7.78
02:50.0,7.886,7.78
04:20.0,7.886,7.779
04:50.0,7.874,7.779
06:20.0,7.874,7.779
06:50.0,7.87,7.779
07:20.0,7.886,7.779
09:20.0,7.886,7.779
09:50.0,7.898,7.779
10:20.0,7.884,7.779
11:20.0,7.884,7.779
11:50.0,7.896,7.779
15:20.0,7.896,7.779
15:50.0,7.881,7.779
17:20.0,7.881,7.779
17:50.0,7.895,7.779
18:20.0,7.895,7.779
18:50.0,7.907,7.779
19:50.0,7.907,7.779
20:20.0,7.896,7.779
25:20.0,7.896,7.779
25:50.0,7.907,7.779
26:20.0,7.907,7.779
26:50.0,7.886,7.779
30:20.0,7.886,7.779
30:50.0,7.898,7.779
33:20.0,7.898,7.779
33:50.0,7.886,7.779
34:20.0,7.896,7.779
36:50.0,7.896,7.779
37:20.0,7.91,7.779
37:50.0,7.899,7.779
39:20.0,7.899,7.779
39:50.0,7.91,7.779
40:20.0,7.898,7.779
40:50.0,7.886,7.779
41:20.0,7.903,7.779
41:50.0,7.903,7.779
42:20.0,7.89,7.779
45:50.0,7.89,7.779
46:20.0,7.889,7.779
47:50.0,7.889,7.779
48:20.0,7.9,7.779
48:50.1,7.889,7.779
49:20.0,7.889,7.779
49:50.0,7.9,7.779
50:20.1,7.882,7.779
50:50.0,7.882,7.779
51:20.0,7.872,7.779
52:20.1,7.872,7.779
52:50.0,7.883,7.779
53:20.0,7.883,7.779
53:50.0,7.895,7.779
56:20.0,7.895,7.778
56:50.0,7.884,7.778
57:20.0,7.884,7.778
57:50.0,7.872,7.778
02:50.1,7.872,7.778
03:20.0,7.874,7.778
03:50.0,7.87,7.778
04:20.0,7.87,7.778
04:50.0,7.881,7.778
05:20.1,7.869,7.778
07:20.0,7.869,7.778
07:50.0,7.886,7.778
08:20.0,7.886,7.778
08:50.0,7.874,7.778
10:50.0,7.874,7.778
11:20.0,7.885,7.778
11:50.1,7.895,7.778
17:20.0,7.895,7.778
17:50.0,7.884,7.778
18:20.0,7.884,7.778
18:50.0,7.896,7.778
20:50.0,7.896,7.778
21:20.0,7.884,7.778
22:20.0,7.884,7.778
22:50.0,7.895,7.778
23:50.0,7.895,7.778
24:20.0,7.884,7.778
26:50.0,7.884,7.778
27:20.0,7.896,7.778
27:50.0,7.882,7.778
28:20.0,7.882,7.778
28:50.0,7.907,7.778
29:20.0,7.891,7.778
29:50.0,7.879,7.778
30:50.0,7.879,7.778
31:20.0,7.893,7.778
31:50.0,7.881,7.778
32:20.0,7.894,7.778
32:50.0,7.882,7.778
33:20.0,7.905,7.778
33:50.1,7.91,7.778
34:50.0,7.91,7.778
35:20.0,7.898,7.778
35:50.1,7.891,7.778
36:20.0,7.903,7.778
36:50.0,7.903,7.778
37:20.0,7.905,7.778
37:50.0,7.893,7.778
38:20.0,7.893,7.778
38:50.0,7.905,7.778
39:20.0,7.905,7.778
39:50.0,7.877,7.778
40:20.0,7.877,7.778
40:50.0,7.889,7.778
41:20.0,7.9,7.778
41:50.1,7.9,7.778
42:20.0,7.913,7.778
42:50.0,7.903,7.778
43:20.1,7.903,7.778
43:50.0,7.886,7.778
44:20.1,7.886,7.778
44:50.0,7.9,7.777
45:20.0,7.9,7.777
45:50.0,7.886,7.777
46:20.0,7.9,7.777
51:50.1,7.9,7.777
52:20.0,7.888,7.777
52:50.0,7.9,7.777
53:50.0,7.9,7.777
54:20.1,7.897,7.777
55:20.0,7.897,7.777
55:50.0,7.884,7.777
56:20.0,7.895,7.777
56:50.0,7.884,7.777
57:20.0,7.884,7.777
57:50.0,7.896,7.777
58:20.0,7.896,7.777
58:50.0,7.907,7.777
59:50.0,7.907,7.777
00:20.0,7.919,7.777
00:50.0,7.902,7.777
01:20.0,7.891,7.777
03:20.1,7.891,7.777
03:50.0,7.905,7.777
04:20.0,7.879,7.777
04:50.0,7.891,7.777
05:20.0,7.902,7.777
05:50.0,7.891,7.777
06:50.0,7.891,7.777
07:20.0,7.905,7.777
07:50.0,7.893,7.777
08:20.0,7.881,7.777
08:50.0,7.881,7.777
09:20.0,7.893,7.777
09:50.0,7.893,7.777
10:20.0,7.907,7.777
12:20.0,7.907,7.777
12:50.0,7.884,7.777
13:50.0,7.884,7.777
14:20.0,7.898,7.777
15:20.0,7.898,7.777
15:50.0,7.886,7.777
16:20.0,7.898,7.777
16:50.0,7.879,7.777
17:20.0,7.879,7.777
17:50.0,7.893,7.777
18:20.0,7.893,7.777
19:20.0,7.893,7.777
19:50.0,7.891,7.777
21:20.0,7.891,7.777
21:50.0,7.879,7.777
22:20.0,7.893,7.777
22:50.0,7.905,7.777
23:20.1,7.893,7.777
23:50.0,7.905,7.777
24:20.0,7.889,7.777
24:50.0,7.903,7.777
25:50.0,7.903,7.777
26:20.0,7.877,7.777
27:20.0,7.877,7.777
27:50.0,7.89,7.777
28:20.0,7.903,7.777
29:50.0,7.903,7.777
30:20.0,7.889,7.777
30:50.0,7.889,7.777
31:20.0,7.905,7.777
31:50.0,7.905,7.777
32:20.0,7.877,7.777
32:50.1,7.892,7.777
33:20.0,7.889,7.777
33:50.0,7.9,7.777
35:20.0,7.9,7.776
35:50.0,7.898,7.776
36:20.0,7.884,7.776
36:50.0,7.884,7.776
37:20.0,7.895,7.776
38:20.0,7.895,7.776
38:50.0,7.907,7.776
42:20.0,7.907,7.776
42:50.0,7.893,7.776
43:20.0,7.904,7.776
45:20.0,7.904,7.776
45:50.0,7.893,7.776
46:20.0,7.893,7.776
46:50.0,7.917,7.776
47:20.0,7.886,7.776
48:20.0,7.886,7.776
48:50.0,7.917,7.776
49:20.0,7.893,7.776
49:50.0,7.881,7.776
50:20.0,7.867,7.776
50:50.0,7.879,7.776
51:20.0,7.902,7.776
51:50.0,7.884,7.776
52:20.0,7.895,7.776
53:20.0,7.895,7.776
53:50.0,7.907,7.776
54:20.0,7.874,7.776
54:50.0,7.874,7.776
55:20.0,7.893,7.776
55:50.0,7.879,7.776
57:50.0,7.879,7.776
58:20.1,7.907,7.776
59:50.0,7.907,7.776
00:20.0,7.894,7.776
00:50.0,7.877,7.776
01:20.0,7.888,7.776
01:50.0,7.903,7.776
02:50.0,7.903,7.776
03:20.0,7.9,7.776
03:50.0,7.888,7.776
04:20.0,7.902,7.776
05:50.0,7.902,7.776
06:20.0,7.886,7.776
06:50.0,7.898,7.776
07:20.0,7.898,7.776
07:50.0,7.886,7.776
08:20.0,7.874,7.776
08:50.0,7.885,7.776
09:20.0,7.902,7.776
09:50.0,7.902,7.776
10:20.0,7.891,7.776
10:50.0,7.891,7.776
11:20.0,7.879,7.776
11:50.0,7.903,7.776
12:20.0,7.903,7.776
12:50.0,7.881,7.776
13:20.0,7.895,7.776
13:50.0,7.895,7.776
14:20.0,7.896,7.776
16:20.0,7.896,7.776
16:50.0,7.912,7.776
17:20.0,7.9,7.776
17:50.0,7.9,7.776
18:20.0,7.912,7.776
18:50.0,7.9,7.776
19:20.0,7.888,7.776
19:50.0,7.888,7.776
20:20.0,7.889,7.776
21:20.0,7.889,7.776
21:50.0,7.9,7.776
22:20.0,7.889,7.776
22:50.1,7.914,7.776
23:20.0,7.898,7.776
23:50.0,7.87,7.776
24:20.0,7.902,7.776
24:50.0,7.888,7.776
25:20.0,7.876,7.775
25:50.0,7.891,7.775
26:20.0,7.891,7.775
26:50.0,7.91,7.775
27:20.0,7.896,7.775
27:50.0,7.884,7.775
28:20.0,7.895,7.775
28:50.1,7.895,7.775
29:20.0,7.884,7.775
29:50.0,7.895,7.775
30:20.1,7.884,7.775
30:50.0,7.917,7.775
31:20.0,7.906,7.775
31:50.0,7.891,7.775
32:20.0,7.891,7.775
32:50.0,7.889,7.775
33:20.1,7.9,7.775
33:50.0,7.9,7.775
34:20.0,7.888,7.775
35:20.0,7.888,7.775
35:50.0,7.9,7.775
36:20.0,7.9,7.775
36:50.0,7.889,7.775
37:20.0,7.898,7.775
37:50.0,7.917,7.775
38:20.0,7.905,7.775
38:50.0,7.915,7.775
39:20.0,7.9,7.775
39:50.0,7.889,7.775
40:20.0,7.905,7.775
40:50.0,7.893,7.775
41:20.0,7.905,7.775
41:50.0,7.905,7.775
42:20.0,7.891,7.775
42:50.0,7.903,7.775
44:50.0,7.903,7.775
45:20.0,7.898,7.775
45:50.0,7.884,7.775
46:20.0,7.898,7.775
46:50.0,7.91,7.775
47:20.0,7.91,7.775
47:50.0,7.898,7.775
48:20.0,7.898,7.775
48:50.0,7.905,7.775
49:20.0,7.905,7.775
49:50.0,7.888,7.775
50:20.0,7.888,7.775
50:50.1,7.917,7.775
51:20.1,7.917,7.775
51:50.1,7.9,7.775
52:20.0,7.9,7.775
52:50.0,7.912,7.775
53:20.0,7.912,7.775
53:50.0,7.898,7.775
54:20.0,7.886,7.775
54:50.0,7.898,7.775
55:20.0,7.911,7.775
55:50.0,7.874,7.775
56:20.0,7.874,7.775
56:50.0,7.9,7.775
57:20.0,7.9,7.775
57:50.0,7.888,7.775
58:20.0,7.875,7.775
58:50.0,7.875,7.775
59:20.1,7.888,7.775
59:50.0,7.903,7.775
00:20.0,7.903,7.775
00:50.0,7.914,7.775
01:20.0,7.898,7.775
01:50.0,7.87,7.775
02:20.0,7.898,7.775
02:50.0,7.898,7.775
03:20.0,7.884,7.775
03:50.0,7.884,7.775
04:20.0,7.91,7.775
05:20.0,7.91,7.775
05:50.0,7.896,7.775
06:20.0,7.884,7.775
06:50.0,7.896,7.775
07:20.0,7.907,7.775
07:50.0,7.893,7.775
08:20.0,7.882,7.775
08:50.1,7.894,7.775
09:20.0,7.905,7.775
09:50.0,7.893,7.775
10:20.0,7.877,7.775
10:50.0,7.891,7.775
11:20.0,7.905,7.775
11:50.0,7.891,7.775
12:20.0,7.903,7.775
12:50.0,7.879,7.775
13:20.0,7.897,7.775
13:50.0,7.886,7.775
14:20.0,7.903,7.775
14:50.0,7.914,7.775
15:20.1,7.886,7.775
15:50.0,7.872,7.774
16:20.0,7.898,7.774
16:50.0,7.898,7.774
17:20.0,7.908,7.774
17:50.0,7.872,7.774
18:20.0,7.895,7.774
18:50.0,7.884,7.774
19:20.0,7.872,7.774
19:50.0,7.893,7.774
21:20.0,7.893,7.774
21:50.0,7.879,7.774
22:20.0,7.879,7.774
22:50.0,7.891,7.774
24:50.0,7.891,7.774
25:20.0,7.903,7.774
25:50.0,7.888,7.774
26:20.0,7.878,7.774
26:50.0,7.888,7.774
27:20.0,7.888,7.774
27:50.0,7.905,7.774
28:20.0,7.905,7.774
28:50.0,7.891,7.774
29:20.0,7.907,7.774
30:20.0,7.907,7.774
30:50.0,7.907,7.774
31:20.0,7.895,7.774
31:50.0,7.895,7.774
32:20.0,7.907,7.774
32:50.0,7.891,7.774
33:20.0,7.905,7.774
33:50.0,7.917,7.774
34:20.0,7.905,7.774
34:50.0,7.917,7.774
35:50.0,7.917,7.774
36:20.0,7.914,7.774
36:50.0,7.903,7.774
37:20.0,7.914,7.774
37:50.0,7.9,7.774
38:20.0,7.9,7.774
38:50.0,7.895,7.774
39:20.0,7.91,7.774
39:50.0,7.91,7.774
40:20.0,7.898,7.774
40:50.0,7.898,7.774
41:20.0,7.911,7.774
41:50.0,7.911,7.774
42:20.0,7.886,7.774
42:50.0,7.9,7.774
43:20.0,7.9,7.774
43:50.0,7.888,7.774
44:20.0,7.888,7.774
44:50.0,7.905,7.774
45:20.0,7.891,7.774
45:50.0,7.89,7.774
46:20.0,7.914,7.774
46:50.0,7.9,7.774
47:20.0,7.9,7.774
47:50.0,7.903,7.774
48:20.0,7.891,7.774
48:50.0,7.879,7.774
49:20.0,7.891,7.774
49:50.0,7.891,7.774
50:20.0,7.905,7.774
50:50.0,7.893,7.774
51:20.0,7.87,7.774
51:50.0,7.881,7.774
52:20.0,7.907,7.774
52:50.0,7.907,7.774
53:20.0,7.877,7.774
53:50.0,7.877,7.774
54:20.0,7.889,7.774
54:50.0,7.905,7.774
55:20.0,7.893,7.774
55:50.0,7.881,7.774
56:20.0,7.893,7.774
56:50.0,7.905,7.774
57:20.0,7.917,7.774
57:50.0,7.905,7.774
58:50.0,7.905,7.774
59:20.0,7.886,7.774
59:50.0,7.898,7.774
00:20.0,7.898,7.774
00:50.0,7.87,7.774
01:20.0,7.886,7.774
01:50.0,7.886,7.774
02:20.0,7.9,7.774
03:20.0,7.9,7.774
03:50.0,7.884,7.774
04:50.0,7.884,7.774
05:20.0,7.896,7.774
05:50.0,7.885,7.774
06:20.0,7.895,7.773
06:50.0,7.906,7.773
07:20.0,7.879,7.773
07:50.0,7.891,7.773
08:20.0,7.878,7.773
08:50.0,7.903,7.773
09:20.0,7.903,7.773
09:50.0,7.889,7.773
10:20.0,7.891,7.773
11:20.0,7.891,7.773
11:50.0,7.903,7.773
12:20.0,7.903,7.773
12:50.0,7.888,7.773
13:50.0,7.888,7.773
14:20.0,7.903,7.773
14:50.0,7.903,7.773
15:20.0,7.914,7.773
15:50.0,7.898,7.773
16:20.0,7.886,7.773
16:50.0,7.886,7.773
17:20.0,7.901,7.773
17:50.0,7.874,7.773
18:20.0,7.9,7.773
18:50.0,7.886,7.773
19:20.0,7.874,7.773
19:50.0,7.891,7.773
20:20.0,7.891,7.773
20:50.0,7.88,7.773
21:20.0,7.88,7.773
21:50.0,7.889,7.773
22:20.0,7.889,7.773
22:50.0,7.874,7.773
23:20.0,7.874,7.773
23:50.0,7.889,7.773
24:20.0,7.902,7.773
24:50.0,7.902,7.773
25:20.0,7.891,7.773
25:50.0,7.879,7.773
26:20.0,7.896,7.773
26:50.0,7.884,7.773
27:20.0,7.858,7.773
27:50.0,7.87,7.773
28:20.0,7.87,7.773
28:50.0,7.888,7.773
29:20.0,7.888,7.773
29:50.0,7.874,7.773
30:20.0,7.874,7.773
30:50.0,7.9,7.773
31:20.0,7.889,7.773
32:20.0,7.889,7.773
32:50.0,7.9,7.773
33:20.0,7.9,7.773
33:50.0,7.889,7.773
34:20.0,7.875,7.773
34:50.0,7.889,7.773
35:50.0,7.889,7.773
36:20.0,7.9,7.773
36:50.0,7.9,7.773
37:20.0,7.889,7.773
37:50.0,7.877,7.773
38:20.0,7.902,7.773
38:50.0,7.902,7.773
39:20.0,7.877,7.773
39:50.0,7.865,7.773
40:20.0,7.882,7.773
41:20.0,7.882,7.773
41:50.0,7.893,7.773
42:20.0,7.893,7.773
42:50.0,7.905,7.773
43:20.0,7.889,7.773
43:50.0,7.889,7.773
44:20.0,7.877,7.773
44:50.0,7.877,7.773
45:20.0,7.865,7.773
45:50.0,7.889,7.773
46:20.0,7.877,7.773
46:50.0,7.877,7.773
47:20.0,7.891,7.773
47:50.0,7.893,7.773
48:20.0,7.883,7.773
49:20.0,7.883,7.773
49:50.0,7.894,7.773
51:20.0,7.894,7.773
51:50.0,7.917,7.773
52:20.0,7.903,7.773
52:50.0,7.903,7.773
53:20.0,7.905,7.773
53:50.0,7.886,7.773
54:50.0,7.886,7.773
55:20.0,7.898,7.773
56:20.0,7.898,7.773
56:50.0,7.879,7.772
57:20.0,7.879,7.772
57:50.0,7.893,7.772
58:20.0,7.893,7.772
58:50.0,7.907,7.772
59:20.0,7.907,7.772
59:50.0,7.91,7.772
00:20.0,7.898,7.772
00:50.0,7.898,7.772
01:20.0,7.872,7.772
01:50.0,7.896,7.772
02:20.0,7.896,7.772
02:50.0,7.87,7.772
03:20.0,7.89,7.772
03:50.0,7.879,7.772
04:20.0,7.879,7.772
04:50.0,7.893,7.772
05:20.0,7.893,7.772
05:50.0,7.882,7.772
06:20.0,7.88,7.772
06:50.0,7.87,7.772
07:20.0,7.886,7.772
07:50.0,7.9,7.772
08:20.0,7.882,7.772
08:50.0,7.866,7.772
09:20.0,7.866,7.772
09:50.0,7.881,7.772
10:20.0,7.898,7.772
10:50.0,7.886,7.772
11:20.0,7.874,7.772
11:50.0,7.898,7.772
12:20.0,7.898,7.772
12:50.0,7.886,7.772
13:20.0,7.898,7.772
13:50.0,7.87,7.772
14:20.0,7.889,7.772
14:50.0,7.904,7.772
15:20.0,7.886,7.772
15:50.0,7.903,7.772
16:20.0,7.889,7.772
16:50.0,7.889,7.772
17:20.0,7.903,7.772
17:50.0,7.891,7.772
18:20.0,7.879,7.772
18:50.0,7.879,7.772
19:20.0,7.895,7.772
21:50.0,7.895,7.772
22:20.0,7.872,7.772
22:50.0,7.894,7.772
23:20.0,7.891,7.772
23:50.0,7.868,7.772
24:20.0,7.869,7.772
24:50.0,7.869,7.772
25:20.0,7.882,7.772
25:50.0,7.898,7.772
26:20.0,7.898,7.772
26:50.0,7.879,7.772
27:50.0,7.879,7.772
28:20.0,7.891,7.772
28:50.0,7.879,7.772
29:20.0,7.879,7.772
29:50.0,7.896,7.772
30:20.0,7.896,7.772
30:50.0,7.872,7.772
31:20.0,7.872,7.772
31:50.0,7.896,7.772
32:20.0,7.884,7.772
32:50.0,7.902,7.772
33:20.0,7.891,7.772
33:50.0,7.877,7.772
34:50.0,7.877,7.772
35:20.0,7.889,7.772
35:50.0,7.899,7.772
36:20.0,7.882,7.772
36:50.0,7.893,7.772
38:20.0,7.893,7.772
38:50.0,7.877,7.772
39:20.0,7.875,7.772
39:50.0,7.865,7.772
40:20.0,7.865,7.772
40:50.0,7.877,7.772
41:50.0,7.877,7.772
42:20.0,7.891,7.772
45:50.0,7.891,7.772
46:20.0,7.879,7.772
46:50.0,7.893,7.771
52:20.0,7.893,7.771
52:50.0,7.881,7.771
53:20.0,7.87,7.771
53:50.0,7.895,7.771
54:20.0,7.895,7.771
54:50.0,7.884,7.771
55:20.0,7.872,7.771
55:50.0,7.896,7.771
56:50.0,7.896,7.771
57:20.1,7.884,7.771
57:50.0,7.872,7.771
59:20.0,7.872,7.771
59:50.0,7.884,7.771
00:20.0,7.884,7.771
00:50.0,7.872,7.771
01:20.0,7.872,7.771
01:50.0,7.889,7.771
05:50.0,7.889,7.771
06:20.0,7.877,7.771
06:50.0,7.877,7.771
07:20.0,7.889,7.771
07:50.0,7.878,7.771
08:20.0,7.891,7.771
08:50.0,7.879,7.771
09:20.0,7.879,7.771
09:50.0,7.891,7.771
10:20.0,7.879,7.771
11:20.0,7.879,7.771
11:50.0,7.891,7.771
12:50.0,7.891,7.771
13:20.0,7.877,7.771
14:20.0,7.877,7.771
14:50.0,7.893,7.771
15:20.0,7.882,7.771
15:50.0,7.868,7.771
18:20.0,7.868,7.771
18:50.0,7.879,7.771
19:20.0,7.877,7.771
21:50.0,7.877,7.771
22:20.0,7.889,7.771
25:20.0,7.889,7.771
25:50.0,7.901,7.771
26:20.0,7.887,7.771
26:50.0,7.887,7.771
27:20.0,7.898,7.771
28:20.0,7.898,7.771
28:50.0,7.885,7.771
29:20.0,7.885,7.771
29:50.0,7.896,7.771
30:50.0,7.896,7.771
31:20.0,7.884,7.771
31:50.0,7.898,7.771
33:20.0,7.898,7.771
33:50.0,7.886,7.771
38:20.0,7.886,7.77
38:50.0,7.884,7.77
39:50.0,7.884,7.77
40:20.0,7.87,7.77
41:20.0,7.87,7.77
41:50.0,7.881,7.77
42:20.0,7.87,7.77
43:20.0,7.87,7.77
43:50.0,7.88,7.77
44:20.0,7.895,7.77
44:50.0,7.884,7.77
45:50.0,7.884,7.77
46:20.0,7.872,7.77
46:50.0,7.884,7.77
47:20.0,7.873,7.77
47:50.0,7.873,7.77
48:20.0,7.884,7.77
49:50.0,7.884,7.77
50:20.0,7.897,7.77
50:50.0,7.886,7.77
51:20.0,7.859,7.77
51:50.0,7.87,7.77
52:50.0,7.87,7.77
53:20.0,7.88,7.77
53:50.0,7.88,7.77
54:20.0,7.893,7.77
54:50.0,7.893,7.77
55:20.0,7.882,7.77
56:50.0,7.882,7.77
57:20.0,7.87,7.77
58:50.0,7.87,7.77
59:20.0,7.88,7.77
01:20.0,7.88,7.77
01:50.0,7.87,7.77
03:50.0,7.87,7.77
04:20.0,7.884,7.77
05:20.0,7.884,7.77
05:50.0,7.872,7.77
06:20.0,7.884,7.77
07:20.0,7.884,7.77
07:50.0,7.873,7.77
08:20.0,7.886,7.77
11:50.0,7.886,7.77
12:20.0,7.874,7.77
12:50.0,7.874,7.77
13:20.0,7.885,7.77
13:50.0,7.885,7.77
14:20.0,7.874,7.77
14:50.0,7.874,7.77
15:20.0,7.886,7.77
16:50.0,7.886,7.77
17:20.0,7.873,7.77
17:50.0,7.884,7.77
18:20.0,7.873,7.77
18:50.0,7.873,7.77
19:20.0,7.884,7.77
19:50.0,7.884,7.77
20:20.0,7.873,7.77
20:50.0,7.873,7.77
21:20.0,7.884,7.77
21:50.0,7.884,7.77
22:20.0,7.871,7.77
22:50.0,7.871,7.77
23:20.0,7.882,7.77
24:50.0,7.882,7.77
25:20.0,7.87,7.77
25:50.0,7.882,7.77
27:20.0,7.882,7.77
27:50.0,7.893,7.769
28:20.0,7.882,7.769
28:50.0,7.883,7.769
29:20.0,7.883,7.769
29:50.0,7.872,7.769
30:20.0,7.884,7.769
30:50.0,7.889,7.769
31:20.0,7.877,7.769
31:50.0,7.877,7.769
32:20.0,7.865,7.769
32:50.0,7.877,7.769
33:20.0,7.877,7.769
33:50.0,7.865,7.769
34:20.0,7.865,7.769
34:50.0,7.876,7.769
35:20.0,7.876,7.769
35:50.0,7.889,7.769
36:20.0,7.877,7.769
36:50.0,7.888,7.769
37:20.0,7.888,7.769
37:50.0,7.888,7.769
38:20.0,7.877,7.769
39:50.0,7.877,7.769
40:20.0,7.887,7.769
40:50.0,7.872,7.769
41:20.0,7.884,7.769
42:50.0,7.884,7.769
43:20.0,7.882,7.769
44:20.0,7.882,7.769
44:50.0,7.894,7.769
45:20.0,7.882,7.769
